BOROUGH,NEIGHBORHOOD,BUILDING CLASS CATEGORY,NUMBER OF SALES,MINIMUM SALE PRICE,AVERAGE SALE PRICE,MEDIAN SALE PRICE,MAXIMUM SALE PRICE
QUEENS,AIRPORT LA GUARDIA,01 ONE FAMILY DWELLINGS,1,"584,569","584,569","584,569","584,569"
QUEENS,ARVERNE,01 ONE FAMILY DWELLINGS,26,"210,000","398,630","425,000","565,000"
QUEENS,ARVERNE,02 TWO FAMILY DWELLINGS,53,"250,000","615,616","630,000","995,000"
QUEENS,ARVERNE,03 THREE FAMILY DWELLINGS,17,"230,000","10,749,941","13,950,000","13,950,000"
QUEENS,ASTORIA,01 ONE FAMILY DWELLINGS,34,"367,500","918,000","920,000","1,650,000"
QUEENS,ASTORIA,02 TWO FAMILY DWELLINGS,92,"250,000","1,388,874","1,300,000","4,500,000"
QUEENS,ASTORIA,03 THREE FAMILY DWELLINGS,35,"355,000","1,425,382","1,475,000","2,150,000"
QUEENS,BAYSIDE,01 ONE FAMILY DWELLINGS,243,"300,000","926,504","860,000","2,300,000"
QUEENS,BAYSIDE,02 TWO FAMILY DWELLINGS,75,"342,444","1,174,750","1,200,000","2,180,000"
QUEENS,BAYSIDE,03 THREE FAMILY DWELLINGS,8,"300,000","1,061,000","1,102,500","1,550,000"
QUEENS,BEECHHURST,01 ONE FAMILY DWELLINGS,31,"590,000","1,120,147","1,070,000","2,740,000"
QUEENS,BEECHHURST,02 TWO FAMILY DWELLINGS,1,"900,000","900,000","900,000","900,000"
QUEENS,BELLE HARBOR,01 ONE FAMILY DWELLINGS,28,"638,500","1,007,482","912,500","1,999,999"
QUEENS,BELLE HARBOR,02 TWO FAMILY DWELLINGS,23,"385,000","934,600","951,800","1,650,000"
QUEENS,BELLEROSE,01 ONE FAMILY DWELLINGS,87,"277,345","669,334","650,000","1,290,000"
QUEENS,BELLEROSE,02 TWO FAMILY DWELLINGS,16,"312,000","639,063","645,000","910,000"
QUEENS,BREEZY POINT,01 ONE FAMILY DWELLINGS,69,"220,000","550,036","510,000","1,800,000"
QUEENS,BRIARWOOD,01 ONE FAMILY DWELLINGS,13,"507,200","696,092","662,000","910,000"
QUEENS,BRIARWOOD,02 TWO FAMILY DWELLINGS,9,"849,000","979,000","980,000","1,175,000"
QUEENS,BRIARWOOD,03 THREE FAMILY DWELLINGS,5,"960,000","1,110,860","1,135,000","1,330,000"
QUEENS,BROAD CHANNEL,01 ONE FAMILY DWELLINGS,25,"240,000","471,425","453,000","850,000"
QUEENS,BROAD CHANNEL,02 TWO FAMILY DWELLINGS,1,"382,530","382,530","382,530","382,530"
QUEENS,CAMBRIA HEIGHTS,01 ONE FAMILY DWELLINGS,89,"201,500","514,972","530,000","760,000"
QUEENS,CAMBRIA HEIGHTS,02 TWO FAMILY DWELLINGS,7,"275,000","627,200","570,000","998,400"
QUEENS,COLLEGE POINT,01 ONE FAMILY DWELLINGS,54,"215,000","699,913","685,000","1,250,000"
QUEENS,COLLEGE POINT,02 TWO FAMILY DWELLINGS,65,"560,000","950,853","910,000","1,463,000"
QUEENS,COLLEGE POINT,03 THREE FAMILY DWELLINGS,4,"682,228","978,279","989,500","1,251,888"
QUEENS,CORONA,01 ONE FAMILY DWELLINGS,12,"506,000","790,083","775,000","1,100,000"
QUEENS,CORONA,02 TWO FAMILY DWELLINGS,53,"309,270","932,320","935,000","1,430,000"
QUEENS,CORONA,03 THREE FAMILY DWELLINGS,27,"325,000","1,120,883","1,220,000","1,664,839"
QUEENS,DOUGLASTON,01 ONE FAMILY DWELLINGS,59,"435,000","1,102,761","910,000","5,050,000"
QUEENS,DOUGLASTON,02 TWO FAMILY DWELLINGS,6,"650,000","1,098,269","990,000","1,819,613"
QUEENS,EAST ELMHURST,01 ONE FAMILY DWELLINGS,41,"225,000","712,008","706,000","1,890,000"
QUEENS,EAST ELMHURST,02 TWO FAMILY DWELLINGS,48,"200,000","798,859","850,000","1,388,000"
QUEENS,EAST ELMHURST,03 THREE FAMILY DWELLINGS,10,"305,000","895,733","979,500","1,203,327"
QUEENS,ELMHURST,01 ONE FAMILY DWELLINGS,36,"575,500","866,651","869,000","1,374,638"
QUEENS,ELMHURST,02 TWO FAMILY DWELLINGS,47,"480,000","1,023,431","988,800","1,408,000"
QUEENS,ELMHURST,03 THREE FAMILY DWELLINGS,36,"478,750","1,273,224","1,277,904","1,800,000"
QUEENS,FAR ROCKAWAY,01 ONE FAMILY DWELLINGS,59,"200,000","648,141","569,512","1,700,000"
QUEENS,FAR ROCKAWAY,02 TWO FAMILY DWELLINGS,70,"246,000","614,113","577,000","2,600,000"
QUEENS,FAR ROCKAWAY,03 THREE FAMILY DWELLINGS,21,"334,519","601,477","610,000","757,500"
QUEENS,FLORAL PARK,01 ONE FAMILY DWELLINGS,86,"450,000","713,888","687,250","1,448,836"
QUEENS,FLORAL PARK,02 TWO FAMILY DWELLINGS,6,"505,500","650,917","655,000","835,000"
QUEENS,FLORAL PARK,03 THREE FAMILY DWELLINGS,1,"665,000","665,000","665,000","665,000"
QUEENS,FLUSHING-NORTH,01 ONE FAMILY DWELLINGS,296,"250,000","922,456","896,500","1,781,938"
QUEENS,FLUSHING-NORTH,02 TWO FAMILY DWELLINGS,147,"222,000","1,172,654","1,148,200","3,300,000"
QUEENS,FLUSHING-NORTH,03 THREE FAMILY DWELLINGS,23,"320,000","1,353,062","1,370,000","1,780,000"
QUEENS,FLUSHING-SOUTH,01 ONE FAMILY DWELLINGS,183,"215,000","848,909","790,000","2,550,000"
QUEENS,FLUSHING-SOUTH,02 TWO FAMILY DWELLINGS,40,"320,000","962,688","960,000","1,680,113"
QUEENS,FLUSHING-SOUTH,03 THREE FAMILY DWELLINGS,2,"1,275,000","1,362,500","1,362,500","1,450,000"
QUEENS,FOREST HILLS,01 ONE FAMILY DWELLINGS,113,"200,000","1,291,785","1,175,000","2,980,000"
QUEENS,FOREST HILLS,02 TWO FAMILY DWELLINGS,19,"300,000","1,221,868","1,300,000","2,052,000"
QUEENS,FOREST HILLS,03 THREE FAMILY DWELLINGS,2,"360,000","955,000","955,000","1,550,000"
QUEENS,FRESH MEADOWS,01 ONE FAMILY DWELLINGS,58,"650,000","940,215","880,000","1,600,000"
QUEENS,FRESH MEADOWS,02 TWO FAMILY DWELLINGS,6,"950,000","1,088,967","1,069,400","1,250,000"
QUEENS,GLEN OAKS,01 ONE FAMILY DWELLINGS,13,"549,000","817,063","680,000","1,619,018"
QUEENS,GLEN OAKS,02 TWO FAMILY DWELLINGS,1,"1,050,000","1,050,000","1,050,000","1,050,000"
QUEENS,GLENDALE,01 ONE FAMILY DWELLINGS,62,"470,000","695,740","689,000","1,195,000"
QUEENS,GLENDALE,02 TWO FAMILY DWELLINGS,86,"290,243","813,202","827,500","1,260,000"
QUEENS,GLENDALE,03 THREE FAMILY DWELLINGS,7,"525,000","946,286","970,000","1,350,000"
QUEENS,HAMMELS,01 ONE FAMILY DWELLINGS,3,"379,500","467,833","435,000","589,000"
QUEENS,HAMMELS,02 TWO FAMILY DWELLINGS,8,"355,914","682,447","694,500","1,050,658"
QUEENS,HAMMELS,03 THREE FAMILY DWELLINGS,1,"635,000","635,000","635,000","635,000"
QUEENS,HILLCREST,01 ONE FAMILY DWELLINGS,23,"550,000","794,851","710,000","1,300,000"
QUEENS,HILLCREST,02 TWO FAMILY DWELLINGS,2,"990,000","990,000","990,000","990,000"
QUEENS,HOLLIS,01 ONE FAMILY DWELLINGS,135,"200,000","577,563","590,000","999,000"
QUEENS,HOLLIS,02 TWO FAMILY DWELLINGS,41,"300,000","674,316","730,000","990,000"
QUEENS,HOLLIS,03 THREE FAMILY DWELLINGS,4,"660,000","716,250","717,500","770,000"
QUEENS,HOLLIS HILLS,01 ONE FAMILY DWELLINGS,27,"445,000","931,969","900,000","1,800,000"
QUEENS,HOLLISWOOD,01 ONE FAMILY DWELLINGS,32,"660,000","1,066,859","962,500","2,500,000"
QUEENS,HOLLISWOOD,02 TWO FAMILY DWELLINGS,2,"750,000","970,000","970,000","1,190,000"
QUEENS,HOLLISWOOD,03 THREE FAMILY DWELLINGS,1,"735,000","735,000","735,000","735,000"
QUEENS,HOWARD BEACH,01 ONE FAMILY DWELLINGS,112,"245,000","705,335","720,000","1,499,999"
QUEENS,HOWARD BEACH,02 TWO FAMILY DWELLINGS,37,"200,000","805,341","840,000","995,000"
QUEENS,HOWARD BEACH,03 THREE FAMILY DWELLINGS,1,"281,639","281,639","281,639","281,639"
QUEENS,JACKSON HEIGHTS,01 ONE FAMILY DWELLINGS,59,"350,000","793,501","830,000","1,520,000"
QUEENS,JACKSON HEIGHTS,02 TWO FAMILY DWELLINGS,55,"260,000","920,609","905,000","1,700,000"
QUEENS,JACKSON HEIGHTS,03 THREE FAMILY DWELLINGS,22,"728,150","1,194,052","1,190,000","1,900,000"
QUEENS,JAMAICA,01 ONE FAMILY DWELLINGS,16,"310,000","706,760","641,000","1,875,000"
QUEENS,JAMAICA,02 TWO FAMILY DWELLINGS,28,"250,000","821,250","835,000","1,700,000"
QUEENS,JAMAICA,03 THREE FAMILY DWELLINGS,10,"315,000","938,612","1,100,000","1,340,000"
QUEENS,JAMAICA BAY,01 ONE FAMILY DWELLINGS,6,"325,000","462,333","434,500","640,000"
QUEENS,JAMAICA BAY,02 TWO FAMILY DWELLINGS,1,"640,000","640,000","640,000","640,000"
QUEENS,JAMAICA ESTATES,01 ONE FAMILY DWELLINGS,35,"500,000","1,258,445","1,120,075","3,500,000"
QUEENS,JAMAICA ESTATES,02 TWO FAMILY DWELLINGS,3,"350,000","746,667","580,000","1,310,000"
QUEENS,JAMAICA HILLS,01 ONE FAMILY DWELLINGS,17,"312,500","775,476","770,000","1,110,000"
QUEENS,JAMAICA HILLS,02 TWO FAMILY DWELLINGS,8,"700,000","937,069","933,275","1,235,000"
QUEENS,JAMAICA HILLS,03 THREE FAMILY DWELLINGS,4,"900,000","1,202,500","1,285,000","1,340,000"
QUEENS,KEW GARDENS,01 ONE FAMILY DWELLINGS,24,"485,000","990,064","855,000","2,500,000"
QUEENS,KEW GARDENS,02 TWO FAMILY DWELLINGS,6,"580,000","777,500","775,000","960,000"
QUEENS,KEW GARDENS,03 THREE FAMILY DWELLINGS,2,"980,000","1,240,000","1,240,000","1,500,000"
QUEENS,LAURELTON,01 ONE FAMILY DWELLINGS,145,"220,000","537,179","550,000","1,075,000"
QUEENS,LAURELTON,02 TWO FAMILY DWELLINGS,33,"313,100","686,061","725,000","998,000"
QUEENS,LAURELTON,03 THREE FAMILY DWELLINGS,2,"595,000","682,500","682,500","770,000"
QUEENS,LITTLE NECK,01 ONE FAMILY DWELLINGS,75,"360,000","940,478","865,000","2,800,000"
QUEENS,LITTLE NECK,02 TWO FAMILY DWELLINGS,10,"950,000","1,301,166","1,268,500","1,710,660"
QUEENS,LONG ISLAND CITY,01 ONE FAMILY DWELLINGS,2,"1,680,000","1,739,500","1,739,500","1,799,000"
QUEENS,LONG ISLAND CITY,02 TWO FAMILY DWELLINGS,10,"950,000","1,538,290","1,525,000","2,550,000"
QUEENS,LONG ISLAND CITY,03 THREE FAMILY DWELLINGS,7,"570,000","1,502,347","1,081,431","3,130,000"
QUEENS,MASPETH,01 ONE FAMILY DWELLINGS,59,"230,000","695,571","747,000","1,150,000"
QUEENS,MASPETH,02 TWO FAMILY DWELLINGS,73,"213,000","893,858","897,000","1,475,000"
QUEENS,MASPETH,03 THREE FAMILY DWELLINGS,10,"430,000","1,066,900","1,125,000","1,430,000"
QUEENS,MIDDLE VILLAGE,01 ONE FAMILY DWELLINGS,121,"250,000","737,551","743,000","1,800,000"
QUEENS,MIDDLE VILLAGE,02 TWO FAMILY DWELLINGS,71,"299,100","862,107","872,500","1,450,000"
QUEENS,MIDDLE VILLAGE,03 THREE FAMILY DWELLINGS,8,"850,000","1,134,625","1,165,000","1,355,000"
QUEENS,NEPONSIT,01 ONE FAMILY DWELLINGS,15,"598,000","1,038,800","1,125,000","1,735,000"
QUEENS,OAKLAND GARDENS,01 ONE FAMILY DWELLINGS,38,"450,000","929,856","865,000","1,990,000"
QUEENS,OAKLAND GARDENS,02 TWO FAMILY DWELLINGS,14,"850,000","1,365,202","1,377,944","1,980,000"
QUEENS,OAKLAND GARDENS,03 THREE FAMILY DWELLINGS,1,"1,210,000","1,210,000","1,210,000","1,210,000"
QUEENS,OZONE PARK,01 ONE FAMILY DWELLINGS,104,"200,000","564,984","577,500","975,000"
QUEENS,OZONE PARK,02 TWO FAMILY DWELLINGS,96,"250,000","740,172","726,500","1,430,000"
QUEENS,OZONE PARK,03 THREE FAMILY DWELLINGS,8,"551,250","965,781","1,015,000","1,235,000"
QUEENS,QUEENS VILLAGE,01 ONE FAMILY DWELLINGS,243,"237,500","563,848","570,000","850,000"
QUEENS,QUEENS VILLAGE,02 TWO FAMILY DWELLINGS,50,"225,000","622,767","627,500","913,059"
QUEENS,QUEENS VILLAGE,03 THREE FAMILY DWELLINGS,3,"640,000","751,667","685,000","930,000"
QUEENS,REGO PARK,01 ONE FAMILY DWELLINGS,45,"250,000","897,186","899,800","1,399,999"
QUEENS,REGO PARK,02 TWO FAMILY DWELLINGS,9,"805,000","1,029,167","950,000","1,370,000"
QUEENS,REGO PARK,03 THREE FAMILY DWELLINGS,3,"965,000","1,354,333","1,410,000","1,688,000"
QUEENS,RICHMOND HILL,01 ONE FAMILY DWELLINGS,132,"275,000","583,372","592,500","885,000"
QUEENS,RICHMOND HILL,02 TWO FAMILY DWELLINGS,140,"250,000","772,029","739,500","5,700,000"
QUEENS,RICHMOND HILL,03 THREE FAMILY DWELLINGS,18,"375,000","957,467","959,500","1,350,000"
QUEENS,RIDGEWOOD,01 ONE FAMILY DWELLINGS,17,"330,000","835,000","855,000","1,225,000"
QUEENS,RIDGEWOOD,02 TWO FAMILY DWELLINGS,60,"535,000","976,834","962,500","1,760,000"
QUEENS,RIDGEWOOD,03 THREE FAMILY DWELLINGS,15,"700,000","1,143,776","1,190,000","1,415,000"
QUEENS,ROCKAWAY PARK,01 ONE FAMILY DWELLINGS,7,"390,000","550,429","590,000","756,000"
QUEENS,ROCKAWAY PARK,02 TWO FAMILY DWELLINGS,11,"480,000","862,636","900,000","1,175,000"
QUEENS,ROCKAWAY PARK,03 THREE FAMILY DWELLINGS,5,"650,000","896,400","929,000","1,100,000"
QUEENS,ROSEDALE,01 ONE FAMILY DWELLINGS,119,"233,000","563,853","540,000","1,180,000"
QUEENS,ROSEDALE,02 TWO FAMILY DWELLINGS,84,"248,750","760,397","807,500","999,999"
QUEENS,ROSEDALE,03 THREE FAMILY DWELLINGS,8,"510,000","741,687","760,000","930,000"
QUEENS,SO. JAMAICA-BAISLEY PARK,01 ONE FAMILY DWELLINGS,217,"210,000","476,555","468,000","980,000"
QUEENS,SO. JAMAICA-BAISLEY PARK,02 TWO FAMILY DWELLINGS,105,"230,000","672,249","675,000","1,125,000"
QUEENS,SO. JAMAICA-BAISLEY PARK,03 THREE FAMILY DWELLINGS,1,"631,325","631,325","631,325","631,325"
QUEENS,SOUTH JAMAICA,01 ONE FAMILY DWELLINGS,119,"210,000","499,022","510,000","915,000"
QUEENS,SOUTH JAMAICA,02 TWO FAMILY DWELLINGS,100,"221,684","667,521","695,500","1,039,214"
QUEENS,SOUTH JAMAICA,03 THREE FAMILY DWELLINGS,12,"355,000","783,285","795,000","1,384,820"
QUEENS,SOUTH OZONE PARK,01 ONE FAMILY DWELLINGS,141,"255,000","549,041","530,000","1,325,000"
QUEENS,SOUTH OZONE PARK,02 TWO FAMILY DWELLINGS,83,"230,000","721,500","720,000","1,360,000"
QUEENS,SOUTH OZONE PARK,03 THREE FAMILY DWELLINGS,2,"280,000","565,000","565,000","850,000"
QUEENS,SPRINGFIELD GARDENS,01 ONE FAMILY DWELLINGS,181,"200,000","536,201","520,000","990,000"
QUEENS,SPRINGFIELD GARDENS,02 TWO FAMILY DWELLINGS,128,"265,000","691,271","695,000","1,180,000"
QUEENS,SPRINGFIELD GARDENS,03 THREE FAMILY DWELLINGS,1,"798,000","798,000","798,000","798,000"
QUEENS,ST. ALBANS,01 ONE FAMILY DWELLINGS,259,"200,000","520,003","525,000","999,000"
QUEENS,ST. ALBANS,02 TWO FAMILY DWELLINGS,103,"250,000","636,825","615,000","999,000"
QUEENS,ST. ALBANS,03 THREE FAMILY DWELLINGS,5,"725,557","806,111","840,000","860,000"
QUEENS,SUNNYSIDE,01 ONE FAMILY DWELLINGS,19,"308,221","994,433","1,050,000","1,320,000"
QUEENS,SUNNYSIDE,02 TWO FAMILY DWELLINGS,13,"485,000","1,056,115","1,150,000","1,675,000"
QUEENS,SUNNYSIDE,03 THREE FAMILY DWELLINGS,1,"990,000","990,000","990,000","990,000"
QUEENS,WHITESTONE,01 ONE FAMILY DWELLINGS,107,"339,450","1,026,149","900,000","2,460,000"
QUEENS,WHITESTONE,02 TWO FAMILY DWELLINGS,52,"445,000","1,161,848","1,185,000","1,914,310"
QUEENS,WHITESTONE,03 THREE FAMILY DWELLINGS,5,"920,000","1,136,800","950,000","1,450,000"
QUEENS,WOODHAVEN,01 ONE FAMILY DWELLINGS,84,"250,000","580,339","580,000","950,000"
QUEENS,WOODHAVEN,02 TWO FAMILY DWELLINGS,92,"290,000","776,793","762,444","1,690,000"
QUEENS,WOODHAVEN,03 THREE FAMILY DWELLINGS,6,"349,800","701,195","797,500","900,000"
QUEENS,WOODSIDE,01 ONE FAMILY DWELLINGS,17,"469,810","786,037","775,000","1,215,000"
QUEENS,WOODSIDE,02 TWO FAMILY DWELLINGS,19,"355,000","1,055,050","1,050,000","1,800,000"
QUEENS,WOODSIDE,03 THREE FAMILY DWELLINGS,12,"250,000","1,348,863","1,439,000","1,870,000"
